rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/policy_gradient_loss,train/std,train/approx_kl,train/learning_rate,train/entropy_loss,train/value_loss,train/explained_variance,train/n_updates,train/clip_fraction,train/clip_range,train/loss
-0.23777393999999996,1.0,6336,99,1185,5,-0.008853151742368937,0.7790216207504272,0.009766277,0.0003,-2.340991902351379,0.03221246749162674,0.07771259546279907,980,0.0390625,0.2,0.0021897749975323677
-0.23957349,1.0,6400,100,1185,5,-0.0209919648244977,0.7776440382003784,0.016225722,0.0003,-2.336604905128479,0.02600862253457308,0.1563875675201416,990,0.059375,0.2,-0.02649988979101181
-0.2215426,1.0,6464,101,1185,5,0.0032288982067257164,0.7762921452522278,0.00039881188,0.0003,-2.3331963539123537,0.02738207522779703,0.11175614595413208,1000,0.0,0.2,0.007297651842236519
-0.24145842,1.0,6528,102,1186,5,-0.01603281144052744,0.7749313116073608,0.019382436,0.0003,-2.329615521430969,0.02559598758816719,0.11860626935958862,1010,0.1046875,0.2,-0.010133380070328712
-0.24082272000000005,1.0,6592,103,1186,5,-0.0020284479251131415,0.7730511426925659,0.003512282,0.0003,-2.325741744041443,0.029463889263570308,0.11041611433029175,1020,0.009375,0.2,0.005566094070672989
-0.24525347,1.0,6656,104,1186,5,-0.00387043347582221,0.7705387473106384,0.0038525444,0.0003,-2.319879746437073,0.03898525796830654,0.09874004125595093,1030,0.0203125,0.2,0.014270659536123276
-0.22974277999999998,1.0,6720,105,1186,5,-0.010039429925382138,0.7684397101402283,0.0059835557,0.0003,-2.3137465715408325,0.026445079036056994,0.18128788471221924,1040,0.0125,0.2,-0.010048800148069859
-0.22547159,1.0,6784,106,1186,5,-0.017129835858941077,0.7667381763458252,0.019049883,0.0003,-2.308618664741516,0.0274726090952754,0.05705690383911133,1050,0.1046875,0.2,-0.009031307883560658
-0.24469593000000003,1.0,6848,107,1185,5,-0.020186863839626312,0.7659344673156738,0.008263543,0.0003,-2.30527184009552,0.02091151159256697,0.19625335931777954,1060,0.03125,0.2,-0.03348369523882866
-0.23627161000000002,1.0,6912,108,1184,5,0.0032550692558288574,0.7647569179534912,0.0017224234,0.0003,-2.3030198335647585,0.03150871954858303,0.059456586837768555,1070,0.0046875,0.2,0.015726488083600998
-0.22044821999999997,1.0,6976,109,1185,5,-0.005209770239889622,0.7633001804351807,0.0015726583,0.0003,-2.299360489845276,0.027403254061937332,0.14783960580825806,1080,0.0,0.2,-0.0026875603944063187
-0.2199838,1.0,7040,110,1185,5,-0.005603850819170475,0.7618396282196045,0.005056223,0.0003,-2.2955592393875124,0.02823241762816906,0.061129093170166016,1090,0.0203125,0.2,-0.0018729055300354958
-0.23013943,1.0,7104,111,1186,5,-0.0036828989163041116,0.7592998743057251,0.0053075235,0.0003,-2.2907523632049562,0.03070318140089512,0.14583390951156616,1100,0.0171875,0.2,0.008988196030259132
-0.24727088000000003,1.0,7168,112,1186,6,-0.027600090950727463,0.7572892904281616,0.010916446,0.0003,-2.283997583389282,0.024373071268200874,0.16820913553237915,1110,0.0328125,0.2,-0.047447822988033295
-0.24921324000000003,1.0,7232,113,1187,6,0.008534344844520092,0.7557758092880249,0.00030452665,0.0003,-2.279706072807312,0.033624172955751416,0.1522367000579834,1120,0.0,0.2,0.021250812336802483
-0.22569977999999996,1.0,7296,114,1187,6,-0.006531636230647564,0.7539190053939819,0.009048041,0.0003,-2.275311589241028,0.029274380765855312,0.18827050924301147,1130,0.0375,0.2,0.004818877205252647
-0.21654275,1.0,7360,115,1188,6,-0.003579042199999094,0.7517886161804199,0.0034379512,0.0003,-2.2700599670410155,0.030924986116588116,0.09665954113006592,1140,0.003125,0.2,0.009353190660476685
-0.22447917999999997,1.0,7424,116,1188,6,-0.0017973550595343113,0.748827338218689,0.00086193625,0.0003,-2.263586330413818,0.026605022512376307,0.17033445835113525,1150,0.0,0.2,0.008605538867413998
-0.22741103000000001,1.0,7488,117,1187,6,-0.005977262603119015,0.7462342381477356,0.00892256,0.0003,-2.255654239654541,0.028378561325371265,0.14385318756103516,1160,0.0234375,0.2,0.0014841500669717789
-0.21397939000000002,1.0,7552,118,1187,6,-0.0009230297990143299,0.744218111038208,0.0017110519,0.0003,-2.249554705619812,0.023752187564969062,0.151292622089386,1170,0.0,0.2,0.006925399415194988
-0.20347427999999998,1.0,7616,119,1186,6,-0.00302380071952939,0.7423135042190552,0.0021796003,0.0003,-2.2443449974060057,0.027972396090626718,0.1276458501815796,1180,0.0,0.2,0.00010107923299074173
-0.2194727,1.0,7680,120,1186,6,-0.0077967694029212,0.7404772043228149,0.012234226,0.0003,-2.239245080947876,0.02798381969332695,0.15377771854400635,1190,0.0625,0.2,0.005941335111856461
-0.23321385000000003,1.0,7744,121,1187,6,-0.014696710370481014,0.7390432357788086,0.0055283206,0.0003,-2.2347312450408934,0.052434882149100304,0.08552569150924683,1200,0.009375,0.2,-0.010591812431812286
-0.24063712000000004,1.0,7808,122,1186,6,-0.015548549965023995,0.7374054789543152,0.015771527,0.0003,-2.2308549165725706,0.05336175262928009,0.0013723969459533691,1210,0.0796875,0.2,0.007961025461554527
-0.22146401000000004,1.0,7872,123,1186,6,-0.002012256160378456,0.7346975207328796,0.0005690269,0.0003,-2.225254273414612,0.03259438723325729,0.13816356658935547,1220,0.0,0.2,0.01124815084040165
-0.20532483999999993,1.0,7936,124,1186,6,-0.006848629377782345,0.7319797277450562,0.0015369747,0.0003,-2.217444729804993,0.02881513386964798,0.05152487754821777,1230,0.0,0.2,-0.0014326013624668121
-0.22484579,1.0,8000,125,1186,6,-0.00794234424829483,0.7301381826400757,0.010286289,0.0003,-2.210999369621277,0.022650235891342164,0.19156628847122192,1240,0.04375,0.2,-0.0022010384127497673
-0.25095871,1.0,8064,126,1187,6,-0.01422495674341917,0.728656530380249,0.0069355704,0.0003,-2.206617498397827,0.03707364872097969,0.11301153898239136,1250,0.021875,0.2,-0.007908396422863007
-0.26277003000000004,1.0,8128,127,1186,6,-0.007550458051264286,0.7268209457397461,0.0064338,0.0003,-2.202251982688904,0.03210177272558212,0.11285978555679321,1260,0.0140625,0.2,-0.0018873512744903564
-0.21119999999999997,1.0,8192,128,1187,6,-0.000979431951418519,0.7249744534492493,0.0008211769,0.0003,-2.1969233989715575,0.033191817626357076,0.1550770401954651,1270,0.0,0.2,0.00433134101331234
-0.20419278999999999,1.0,8256,129,1187,6,-0.007315190834924578,0.7231490612030029,0.014343339,0.0003,-2.1920719861984255,0.02646176628768444,0.1499684453010559,1280,0.084375,0.2,0.005834244191646576
-0.19959100999999996,1.0,8320,130,1187,7,-0.008932958822697401,0.7208831310272217,0.00297903,0.0003,-2.186504077911377,0.032057063281536104,0.19163531064987183,1290,0.0015625,0.2,-0.0045541319996118546
-0.21295728999999997,1.0,8384,131,1187,7,-0.013885784149169921,0.718971848487854,0.0038604643,0.0003,-2.180372405052185,0.026974039524793623,0.07605850696563721,1300,0.003125,0.2,-0.0168306827545166
-0.24564153,1.0,8448,132,1186,7,-0.004678977932780981,0.7173166275024414,0.0039811498,0.0003,-2.175619888305664,0.025666408985853196,0.21310508251190186,1310,0.009375,0.2,0.0007476499304175377
-0.21783064000000002,1.0,8512,133,1186,7,-0.0021383858285844324,0.7150751948356628,0.002238037,0.0003,-2.1703760862350463,0.033740566670894624,0.14142924547195435,1320,0.0,0.2,0.011778457090258598
-0.20734720000000004,1.0,8576,134,1186,7,-0.009873081743717194,0.7126352787017822,0.004466892,0.0003,-2.163605570793152,0.03163104429841042,0.1824672818183899,1330,0.0046875,0.2,-0.010272908955812454
-0.24074882000000003,1.0,8640,135,1186,7,-0.004779600724577904,0.7100363373756409,0.011297469,0.0003,-2.156559109687805,0.023154338635504246,0.20717573165893555,1340,0.0703125,0.2,0.0060871802270412445
-0.22966154999999996,1.0,8704,136,1186,7,-0.0029306327924132347,0.7075204849243164,0.0029732892,0.0003,-2.149260401725769,0.0263431441038847,0.19900906085968018,1350,0.003125,0.2,0.0068508777767419815
-0.18725182999999998,1.0,8768,137,1186,7,-0.007395747490227223,0.7054632902145386,0.0028325794,0.0003,-2.1424952268600466,0.034636839851737024,0.13654178380966187,1360,0.0015625,0.2,-0.008093046024441719
-0.22080982999999998,1.0,8832,138,1187,7,-0.005413602665066719,0.704075813293457,0.004620813,0.0003,-2.1374669790267946,0.03165995460003614,0.03809845447540283,1370,0.0078125,0.2,0.0001763124018907547
-0.22851707999999998,1.0,8896,139,1187,7,-0.0024787318892776967,0.702431321144104,0.004733502,0.0003,-2.1334508419036866,0.035530338808894155,0.1414649486541748,1380,0.0078125,0.2,0.008486095815896988
-0.22001073,1.0,8960,140,1188,7,-0.012977698910981416,0.7006450891494751,0.0067781108,0.0003,-2.128285312652588,0.04872479028999806,-0.029029488563537598,1390,0.034375,0.2,0.002868136391043663
-0.19800637999999998,1.0,9024,141,1189,7,-0.013562268018722535,0.6990926861763,0.0049806423,0.0003,-2.1235470533370973,0.03276992030441761,0.11679327487945557,1400,0.0109375,0.2,-0.011118561029434204
-0.20832657,1.0,9088,142,1189,7,0.0017577948281541466,0.6974702477455139,0.0019999137,0.0003,-2.118959641456604,0.032129090279340744,0.02816474437713623,1410,0.0,0.2,0.01227143220603466
-0.23929299999999998,1.0,9152,143,1188,7,-0.00947505198419094,0.6957368850708008,0.0074469037,0.0003,-2.114288663864136,0.03001777846366167,0.17361438274383545,1420,0.0421875,0.2,0.0016933390870690346
-0.21638809000000003,1.0,9216,144,1188,7,-0.00428843991830945,0.6933266520500183,0.0011501526,0.0003,-2.108671951293945,0.04119276627898216,0.1194886565208435,1430,0.0,0.2,0.01063849963247776
-0.20545545,1.0,9280,145,1189,7,-0.008080660202540457,0.691091775894165,0.009327246,0.0003,-2.101617693901062,0.03056560195982456,0.15196645259857178,1440,0.034375,0.2,0.001991625875234604
-0.24119482,1.0,9344,146,1188,7,-0.01762759666889906,0.6898767948150635,0.01016938,0.0003,-2.0964853048324583,0.020062712393701075,0.20108336210250854,1450,0.04375,0.2,-0.024807795882225037
-0.2427714,1.0,9408,147,1189,7,0.0022232139948755504,0.6882416009902954,0.0006917482,0.0003,-2.0929691553115846,0.048372558876872064,-0.026065826416015625,1460,0.0,0.2,0.0213828906416893
-0.22013310000000005,1.0,9472,148,1189,7,-0.0021965250372886656,0.6857592463493347,0.0003930172,0.0003,-2.086972546577454,0.024041267484426497,0.19125962257385254,1470,0.0,0.2,0.004032149910926819
-0.22117804,1.0,9536,149,1189,8,-0.012739030737429857,0.6837024688720703,0.008666582,0.0003,-2.0799715757369994,0.03585689999163151,0.11574018001556396,1480,0.0203125,0.2,-0.014610735699534416
-0.19256681000000003,1.0,9600,150,1189,8,-0.00010506343096494675,0.6818228363990784,0.0007091677,0.0003,-2.074510908126831,0.030092563852667807,0.16179609298706055,1490,0.0,0.2,0.006474511697888374
-0.19640224,1.0,9664,151,1190,8,-0.00022942069917917252,0.6793648600578308,0.0006876243,0.0003,-2.0683233022689818,0.0316060833632946,0.15532493591308594,1500,0.0,0.2,0.01366935484111309
-0.22648329000000003,1.0,9728,152,1190,8,-0.008059268724173308,0.6771258115768433,0.0045406977,0.0003,-2.061041164398193,0.033246972039341925,0.10186886787414551,1510,0.0234375,0.2,0.00691835954785347
-0.21620581000000003,1.0,9792,153,1190,8,-0.005930135399103165,0.6750298738479614,0.0046706228,0.0003,-2.05500864982605,0.02649722117930651,0.16180682182312012,1520,0.0046875,0.2,0.0005329111590981483
-0.20583233999999995,1.0,9856,154,1190,8,-0.009047201834619045,0.6728811264038086,0.00340233,0.0003,-2.0485477209091187,0.033862413838505745,0.06559157371520996,1530,0.0109375,0.2,-0.0011652708053588867
-0.21985735,1.0,9920,155,1190,8,-0.014524738024920224,0.6711368560791016,0.017397739,0.0003,-2.0426623582839967,0.018265142664313318,0.27230334281921387,1540,0.08125,0.2,-0.01351960189640522
-0.22832866,1.0,9984,156,1191,8,-0.013413622509688139,0.6700904369354248,0.008156238,0.0003,-2.038349485397339,0.027255063503980638,0.18678927421569824,1550,0.0203125,0.2,-0.030303603038191795
-0.23750717999999998,1.0,10048,157,1191,8,0.0010773534886538982,0.6687993407249451,0.0037364978,0.0003,-2.0352662324905397,0.023694277741014957,0.1992538571357727,1560,0.025,0.2,0.009964332915842533
-0.24148616000000003,1.0,10112,158,1191,8,-0.0009542937390506267,0.6670173406600952,0.0014095111,0.0003,-2.0306439876556395,0.02472603917121887,0.2707226872444153,1570,0.0,0.2,0.005780377425253391
-0.2274137,1.0,10176,159,1192,8,-0.0012538821203634143,0.6648439168930054,0.0017590942,0.0003,-2.0247859716415406,0.026468200795352458,0.13784146308898926,1580,0.0015625,0.2,0.008843701332807541
-0.22706181999999994,1.0,10240,160,1192,8,-0.006754085887223482,0.6633440256118774,0.005742698,0.0003,-2.0187325477600098,0.019516945257782935,0.17298495769500732,1590,0.00625,0.2,-0.005913042463362217
-0.21035034000000002,1.0,10304,161,1193,8,-0.0030550476629287006,0.66162109375,0.0073830104,0.0003,-2.0144875049591064,0.021516606025397778,0.2645590901374817,1600,0.0359375,0.2,0.007232462987303734
-0.22751656,1.0,10368,162,1192,8,-0.01518213408999145,0.6600368022918701,0.010008815,0.0003,-2.009077787399292,0.02065395247191191,0.2543908953666687,1610,0.03125,0.2,-0.024336110800504684
-0.23226161999999997,1.0,10432,163,1192,8,-0.013846551813185216,0.6581721305847168,0.01795785,0.0003,-2.0042896032333375,0.025484936870634557,0.24515748023986816,1620,0.09375,0.2,-0.00689691212028265
-0.24739422999999994,1.0,10496,164,1191,8,-0.01195944482460618,0.6561803817749023,0.00592931,0.0003,-1.9981237769126892,0.03658090382814407,0.12806379795074463,1630,0.0078125,0.2,-0.014998845756053925
-0.2170172,1.0,10560,165,1191,8,-0.021466111298650503,0.6546141505241394,0.02444019,0.0003,-1.9926535129547118,0.02794635947793722,0.21420997381210327,1640,0.125,0.2,-0.015074926428496838
-0.20853643,1.0,10624,166,1191,8,-0.003962697274982929,0.6532834768295288,0.0036412627,0.0003,-1.9883155703544617,0.028487338870763778,0.13523954153060913,1650,0.0109375,0.2,0.002689927816390991
-0.17413215999999998,1.0,10688,167,1191,8,-0.00048510031774640083,0.651691198348999,0.0015128413,0.0003,-1.9839475631713868,0.02992111016064882,0.17350757122039795,1660,0.0,0.2,0.004691645503044128
-0.17521405999999998,1.0,10752,168,1190,9,-0.00044404724612832067,0.6498560905456543,0.00070362166,0.0003,-1.9787525892257691,0.0281003313139081,0.11966001987457275,1670,0.0,0.2,0.006959143094718456
-0.17312901,1.0,10816,169,1191,9,-0.0058382065035402775,0.6475439667701721,0.006189483,0.0003,-1.9725908041000366,0.0273429611697793,0.0863904356956482,1680,0.0140625,0.2,0.00253358855843544
-0.19840336000000003,1.0,10880,170,1191,9,-0.011122426204383373,0.6454485058784485,0.006185977,0.0003,-1.9654199242591859,0.025883416645228863,0.03134363889694214,1690,0.015625,0.2,-0.010986163280904293
-0.20967086999999998,1.0,10944,171,1191,9,-0.0025686757639050485,0.6432640552520752,0.0032251207,0.0003,-1.9591222882270813,0.03800430931150913,0.06787651777267456,1700,0.003125,0.2,0.010012136772274971
-0.20895641,1.0,11008,172,1192,9,-0.0025267756544053556,0.6406064033508301,0.0015191427,0.0003,-1.9516409158706665,0.02638456653803587,0.19696485996246338,1710,0.0,0.2,0.006291856989264488
-0.20712290999999997,1.0,11072,173,1192,9,-0.007156656682491302,0.6382552981376648,0.0011184374,0.0003,-1.9434995770454406,0.02244202997535467,0.0996783971786499,1720,0.0,0.2,-0.008616491220891476
-0.20408347000000002,1.0,11136,174,1192,9,-0.00544346421957016,0.6363418102264404,0.0034560524,0.0003,-1.9368486523628234,0.037519017979502675,-0.010228753089904785,1730,0.00625,0.2,0.0030208639800548553
-0.20890655,1.0,11200,175,1192,9,-0.003644828265532851,0.6345175504684448,0.0049342522,0.0003,-1.931032419204712,0.02346895132213831,0.20665329694747925,1740,0.0203125,0.2,0.004667665809392929
-0.22797643999999997,1.0,11264,176,1192,9,-0.019993388652801515,0.6327942609786987,0.008298074,0.0003,-1.9252976179122925,0.027443066611886023,0.19693058729171753,1750,0.0234375,0.2,-0.026811858639121056
-0.22386293,1.0,11328,177,1192,9,-0.008438105508685113,0.6309367418289185,0.0028715106,0.0003,-1.9197416663169862,0.02827796582132578,0.24091565608978271,1760,0.0046875,0.2,-0.004652108997106552
-0.22216617999999996,1.0,11392,178,1192,9,-0.002067962009459734,0.6287087202072144,0.0045212545,0.0003,-1.9133603930473329,0.027999247051775457,0.21318954229354858,1770,0.00625,0.2,0.008357624523341656
-0.19312326000000005,1.0,11456,179,1193,9,-0.005195691250264645,0.6264742016792297,0.004080414,0.0003,-1.906065833568573,0.03260449692606926,0.10635727643966675,1780,0.0078125,0.2,0.006495101377367973
-0.17947552000000003,1.0,11520,180,1192,9,-0.013150979951024055,0.6246145963668823,0.007062461,0.0003,-1.8994151830673218,0.025163326971232892,0.17022377252578735,1790,0.0109375,0.2,-0.015896154567599297
-0.15748352000000002,1.0,11584,181,1193,9,-0.001048138365149498,0.6226207613945007,0.0008734986,0.0003,-1.8933845281600952,0.024967817403376103,0.11890119314193726,1800,0.0,0.2,0.0054218946024775505
-0.15026566,1.0,11648,182,1193,9,-0.011895778495818377,0.6211780309677124,0.0032115905,0.0003,-1.8874151587486268,0.019845166802406312,-0.010617256164550781,1810,0.00625,0.2,-0.027105018496513367
-0.20112291999999996,1.0,11712,183,1193,9,0.00022716126404702662,0.6201605200767517,0.0013324833,0.0003,-1.8836164355278016,0.030261585116386415,0.05550491809844971,1820,0.0,0.2,0.004000256769359112
-0.19921536000000004,1.0,11776,184,1194,9,0.0003472229698672891,0.6188322305679321,0.00202908,0.0003,-1.8800389289855957,0.03272548746317625,0.1752856969833374,1830,0.003125,0.2,0.01065159123390913
-0.20028142,1.0,11840,185,1194,9,-0.013812822010368108,0.6172171831130981,0.006786179,0.0003,-1.8751887202262878,0.03063954208046198,0.09097641706466675,1840,0.0171875,0.2,-0.014269869774580002
-0.20896361999999996,1.0,11904,186,1194,9,-0.006278487760573626,0.6153135299682617,0.0030875942,0.0003,-1.8696016550064087,0.026027740724384785,0.09300786256790161,1850,0.0125,0.2,0.001156139187514782
-0.18515885,1.0,11968,187,1194,10,-0.011541254818439484,0.613578736782074,0.006857343,0.0003,-1.8633318305015565,0.03422232083976269,0.15088272094726562,1860,0.0109375,0.2,-0.010525720193982124
-0.17808676,1.0,12032,188,1194,10,-0.0014250090345740319,0.6119346618652344,0.0023600329,0.0003,-1.8579524874687194,0.02981176823377609,0.11696785688400269,1870,0.0,0.2,0.0088109839707613
-0.19617971,1.0,12096,189,1194,10,-0.007736712694168091,0.6099313497543335,0.0029214155,0.0003,-1.8522101759910583,0.02444443106651306,0.17961663007736206,1880,0.0109375,0.2,-0.005507524125277996
-0.20793571999999996,1.0,12160,190,1195,10,-0.01224953830242157,0.6081342697143555,0.006766876,0.0003,-1.8456579327583313,0.036589189618825915,-0.08096098899841309,1890,0.0140625,0.2,-0.02265261672437191
-0.20600001,1.0,12224,191,1195,10,8.038664236664773e-06,0.6066227555274963,0.0029473156,0.0003,-1.8403233885765076,0.024952771700918676,0.15033936500549316,1900,0.0015625,0.2,0.005643550306558609
-0.18670957999999996,1.0,12288,192,1195,10,-0.00126089071854949,0.6046111583709717,0.001976518,0.0003,-1.8348511695861816,0.044161117449402806,0.12856650352478027,1910,0.0,0.2,0.015478258952498436
-0.18844970999999996,1.0,12352,193,1195,10,-0.007153639569878578,0.602564811706543,0.0031860666,0.0003,-1.8278602480888366,0.02910789530724287,0.11343920230865479,1920,0.003125,0.2,-0.0025871042162179947
-0.20453153999999998,1.0,12416,194,1195,10,-0.0019309894181787969,0.6006085276603699,0.0035937345,0.0003,-1.8213295221328736,0.04617683216929436,0.036270737648010254,1930,0.0015625,0.2,0.013572728261351585
-0.20055879000000001,1.0,12480,195,1195,10,-0.012550479266792536,0.598965048789978,0.005985247,0.0003,-1.8151750087738037,0.02993192374706268,0.11243963241577148,1940,0.0171875,0.2,-0.011758511886000633
-0.23594711000000002,1.0,12544,196,1196,10,-0.004617885872721672,0.5969612002372742,0.006398814,0.0003,-1.8094130635261536,0.027329339645802975,0.17458170652389526,1950,0.0078125,0.2,0.004439575597643852
